Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	"Macao SAR, China"	MAC	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	"Macedonia, FYR"	MKD	64.90610329	71.58145065	67.99544419	66.16052061	67.81354051	69.88095238	63.38199513	65.48004315	63.98158803	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Madagascar	MDG	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Malawi	MWI	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Malaysia	MYS	37.373537	44.50955414	48.08136005	47.85204195	50.52802175	52.7457234	56.26837744	57.0492826	54.88284241	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Maldives	MDV	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mali	MLI	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Malta	MLT	76.41921397	74.40758294	83.72093023	84.98168498	76.26459144	75.10204082	74.49392713	76.51821862	79.36507937	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Marshall Islands	MHL	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mauritania	MRT	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mauritius	MUS	38.26086957	47.5	55.82822086	58.20895522	58.1871345	58.7537092	60.11080332	60	60.16260163	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mexico	MEX	34.87521677	43.33857817	42.0468932	41.88246769	40.33068488	42.33635045	42.953534	44.10635838	43.88581656	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	"Micronesia, Fed. Sts."	FSM	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Moldova	MDA	44.76474486	62.15384615	50.53475936	50.20408163	50.68306011	51.70998632	47.02154626	44.41624365	46.58792651	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Monaco	MCO	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mongolia	MNG	51.34281201	73.32576617	64.34699714	65.55153707	64.44043321	63.86266094	64.88427773	61.71032357	60.40787623	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Montenegro	MNE	..	..	57.20720721	47.59615385	56.55430712	47.05882353	68.5483871	69.6	67.39130435	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Morocco	MAR	40.0203666	37.69544528	41.97592778	39.85542169	38.6090573	36.63551402	37.88336933	38.94862605	39.15895062	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Mozambique	MOZ	10.18518519	3.787878788	1.234567901	0.507614213	1.03626943	0.913242009	0.85106383	5.017921147	2.307692308	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Myanmar	MMR	39.25925926	29.5624333	31.28834356	29.90196078	36.73997413	28.94021739	33.70646766	31.11380145	25.66523605	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Namibia	NAM	..	0.520833333	5.957446809	6.995884774	8.243727599	3.846153846	2.675585284	0.996677741	1.257861635	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Nepal	NPL	0	0.653594771	0.4048583	0.393700787	0.350877193	0.293255132	0	0	0.204498978	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Netherlands	NLD	38.22906641	38.52635249	39.45494308	37.9255084	37.19505525	38.41262632	37.29946524	38.17256561	37.35397364	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	New Caledonia	NCL	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	New Zealand	NZL	20.51971326	25.4368932	34.14634146	30.73408468	32.23335298	28.48893167	27.19354839	26.21870883	28.99813317	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Nicaragua	NIC	30.6010929	41.76136364	39.62264151	41.05504587	40.09546539	42.92565947	40.59633028	41.96428571	39.53488372	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Niger	NER	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Nigeria	NGA	28.65517241	31.10102157	31.96705612	34.92291881	32.14285714	33.79066165	33.59347286	35.47395665	36.47769517	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Northern Mariana Islands	MNP	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Norway	NOR	26.86461647	30.60190703	33.08391235	33.48249539	33.90146471	36.52549231	35.8974359	36.08465608	34.78861564	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Oman	OMN	56.7061144	64.67661692	48.13180347	42.73923136	38.62928349	37.75833178	35.6017316	33.60231425	34.20079846	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Pakistan	PAK	27.18430034	34.53592664	32.54542655	30.48487419	31.66310515	32.35842294	30.6328927	29.54028888	30.31868452	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Palau	PLW	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Panama	PAN	21.78988327	26.11336032	25.83333333	29.07801418	26.62632375	29.7029703	30.98434004	32.16132368	28.34008097	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Papua New Guinea	PNG	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Paraguay	PRY	1.570680628	0	0	0	0	0	0	0	0	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Peru	PER	20.66631963	18.00679502	24.43661972	25.38809832	27.86977266	29.09803922	34.3151341	35.63115488	33.10781318	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Philippines	PHL	27.86712365	37.30723606	40.44822257	42.00557921	44.45868946	43.82978723	45.11169514	46.09262883	47.97382331	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Poland	POL	65.44981586	58.05719786	57.46624175	56.58930041	55.7821313	55.38269637	54.14871393	55.53487135	55.08050516	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Portugal	PRT	41.45104008	40.11824324	42.09427727	39.30170098	40.07046171	42.16641679	36.0158037	39.89484753	42.66724777	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Puerto Rico	PRI	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Qatar	QAT	53.99159664	57.44680851	58.80390755	58.01886792	55.66394585	55.72222222	59.63348192	66.25410081	62.16679863	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Romania	ROM	47.1761194	56.30744485	51.71664943	51.69041038	51.47455979	51.22199593	50.96791302	53.02547771	49.95567937	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Russian Federation	RUS	55.92149951	61.27398578	62.49553161	60.85166151	59.79752105	59.43911199	59.58915813	60.49853922	59.97962665	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Rwanda	RWA	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Samoa	WSM	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sao Tome and Principe	STP	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Saudi Arabia	SAU	47.0872501	49.60213324	49.76124972	47.43543435	47.61825726	47.97813053	47.50632759	48.33395383	48.29119442	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Senegal	SEN	40.37558685	41.57303371	41.57303371	34.60764588	33.90804598	39.06542056	38.67403315	34.60869565	37.41134752	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Serbia	SRB	64.65798046	74.12373559	66.27253344	61.81268882	62.57997936	70.0198544	67.47487986	68.24025713	69.9251531	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Seychelles	SYC	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sierra Leone	SLE	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Singapore	SGP	76.66115702	74.63963964	62.50289151	61.53159187	63.48761103	56.43294758	55.70085819	57.32167693	56.66331658	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sint Maarten (Dutch part)	SXM	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Slovak Republic	SVK	30.31905517	37.08857372	41.03043246	39.57712117	36.76268861	38.49372385	38.36549376	39.45658594	39.71141782	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Slovenia	SVN	46.51685393	39.46061036	39.81132075	40.6190777	37.33572282	39.93333333	39.61038961	40.45901639	40.32809296	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Somalia	SOM	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	South Africa	ZAF	56.34535778	63.46192688	63.93844107	61.44178593	63.86727391	61.94528044	64.17315511	63.35924317	62.85493991	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Spain	ESP	37.53532794	38.58833474	38.61034109	39.4925955	37.78261281	36.78881218	33.00235171	37.50600939	41.09835697	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sri Lanka	LKA	4.395604396	31.57389635	28.98799314	31.77205308	33.66750209	36.09415867	27.88225675	35.77854671	40.92055485	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	St. Kitts and Nevis	KNA	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	St. Lucia	LCA	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	St. Vincent and the Grenadines	VCT	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sudan	SDN	9.090909091	25.17241379	26.9079465	25.45587163	26.06060606	21.5323646	10.59431525	14.95198903	14.38450899	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Suriname	SUR	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Swaziland	SWZ	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Sweden	SWE	18.48835007	18.47846708	24.34402332	21.81229773	23.64332358	25.8674324	28.04490574	24.44751381	25.03711034	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Switzerland	CHE	5.866794903	7.561837456	9.444193403	9.133932797	9.01826484	8.711048159	8.738307096	9.332664325	8.991759573	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Syrian Arab Republic	SYR	27.98295455	40.67370538	42.38399172	42.86410132	44.42322991	51.36268344	50.58250739	49.87811738	47.64044944	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Tajikistan	TJK	14.03669725	26.26728111	23.22834646	10	6.825938567	3.493449782	1.754385965	1.673640167	1.824817518	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Tanzania	TZA	17.54385965	12.16730038	28.83211679	25.99620493	22.52747253	23.07692308	23.43499197	31.11413043	31.72103487	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Thailand	THA	37.85598806	41.19813881	40.27523367	43.8118015	44.1980518	40.55724698	41.19913622	40.07613058	41.02084551	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Timor-Leste	TMP	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Togo	TGO	12.28070175	10.63829787	11.11111111	8.888888889	1.818181818	1.769911504	3.398058252	1.063829787	1.234567901	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Tonga	TON	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Trinidad and Tobago	TTO	41.60070361	32.72926963	40.43731778	36.42093724	36.9174621	35.84320361	37.83854167	39.92616034	38.47398221	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Tunisia	TUN	33.02980132	34.90566038	32.29571984	33.80614657	33.59665428	35.23942352	33.70932755	35.14625229	36.41493056	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Turkey	TUR	30.19462611	36.80195453	37.07180707	39.54716981	42.70861003	43.15477352	41.82714006	42.42816645	41.06753092	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Turkmenistan	TKM	29.57049696	38.84026258	39.69746525	37.98198198	39.72261735	37.84980874	38.43435236	36.94557271	36.54026951	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Uganda	UGA	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Ukraine	UKR	51.41017067	47.58528566	43.76047441	43.36635556	44.1974823	47.12475248	47.13612604	47.60503171	49.14434127	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	United Arab Emirates	ARE	26.25289129	36.12571562	49.1588623	45.36370903	46.09938923	40.05152193	39.76489131	38.74794901	36.49178218	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	United Kingdom	GBR	44.24032772	42.53943428	45.87416773	45.72685539	45.67337292	44.24714821	43.50626043	44.47549884	45.5525194	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	United States	USA	43.92995198	47.12634803	47.39675324	47.90719712	48.44599059	47.97635885	48.10913299	47.60184024	46.69953923	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Uruguay	URY	13.86666667	13.68821293	32.52818035	21.55172414	39.35064935	37.72845953	19.61102107	30.85250338	38.61740167	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Uzbekistan	UZB	39.07201869	34.95721427	37.38461538	37.19127456	33.66616595	38.09848854	39.12739617	37.24933614	36.20658629	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	"Venezuela, RB"	VEN	40.12750975	42.4017674	40.70299501	42.49097739	38.86431983	39.31406231	33.87990129	33.39765936	33.92416424	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Vietnam	VNM	27.84883721	25.76687117	32.03067933	31.24178712	29.24602395	29.38126208	32.73584177	31.04526504	31.29856493	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	West Bank and Gaza	WBG	..	..	..	..	..	..	..	..	..	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	"Yemen, Rep."	YEM	24.57231726	32.70249811	29.94652406	28.68686869	27.06110572	29.22374429	30.44763514	27.5289381	26.94041062	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Zambia	ZMB	6.153846154	4.705882353	4.522613065	4.929577465	4.347826087	4.166666667	4.571428571	4.265402844	3.260869565	..	..	..
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)"	Zimbabwe	ZWE	42.75	40.07633588	40.52910053	35.26927138	35.23809524	33.70646766	33.75286041	33.85744235	33.86773547	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Afghanistan	AFG	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Albania	ALB	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Algeria	DZA	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Andorra	ADO	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Angola	AGO	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Argentina	ARG	107000000	708000000	1728000000	1648000000	1617000000	1401000000	2218000000	2153000000	2750000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Armenia	ARM	0	0	0	3000000	2000000	4000000	7000000	6000000	4000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Australia	AUS	750000000	1230000000	5715000000	6673000000	7816000000	6799000000	8113000000	8764000000	9948000000	14310000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Austria	AUT	1126000000	1598000000	5150000000	6234000000	6344000000	6303000000	6627000000	6647000000	7441000000	8427000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Azerbaijan	AZE	0	0	0	0	0	2000000	1000000	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	"Bahamas, The"	BHS	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bahrain	BHR	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bangladesh	BGD	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Belarus	BLR	0	0	3000000	15000000	34000000	61000000	85000000	96000000	101000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Belgium	BEL	289000000	584000000	2593000000	3097000000	4008000000	5111000000	6182000000	8181000000	10100000000	10762000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Benin	BEN	0	0	4000000	3000000	3000000	1000000	1000000	1000000	1000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bolivia	BOL	32000000	55000000	72000000	60000000	87000000	92000000	254000000	261000000	234000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bosnia and Herzegovina	BIH	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Botswana	BWA	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Brazil	BRA	3859000000	7846000000	14960000000	18670000000	20654000000	23840000000	33672000000	34939000000	40287000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Brunei Darussalam	BRN	0	0	0	0	0	0	0	2000000	2000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Bulgaria	BGR	0	0	20000000	47000000	138000000	248000000	732000000	1018000000	2101000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cambodia	KHM	..	1000000	17000000	18000000	19000000	21000000	23000000	23000000	23000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cameroon	CMR	0	0	643000000	76000000	77000000	71000000	59000000	61000000	64000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Canada	CAN	3954000000	8484000000	11197000000	11477000000	10934000000	14477000000	17918000000	19498000000	20698000000	20904000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Chile	CHL	963000000	941000000	1438000000	2705000000	3121000000	4353000000	2579000000	5011000000	5263000000	5555000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	China	CHN	4000000	3058000000	11099000000	15691000000	29822000000	48043000000	70235000000	1.046E+11	1.36197E+11	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Colombia	COL	274000000	496000000	593000000	581000000	591000000	599000000	2456000000	2040000000	2008000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	"Congo, Dem. Rep."	ZAR	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	"Congo, Rep."	COG	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Costa Rica	CRI	0	1176000000	1563000000	1559000000	1411000000	1635000000	1680000000	1835000000	2111000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cote d'Ivoire	CIV	0	0	112000000	115000000	118000000	72000000	69000000	64000000	66000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Croatia	HRV	11000000	1000000	30000000	43000000	61000000	79000000	172000000	256000000	425000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cuba	CUB	1449000000	944000000	406000000	416000000	564000000	545000000	467000000	474000000	577000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Cyprus	CYP	0	0	1000000	3000000	15000000	31000000	73000000	178000000	257000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Czech Republic	CZE	0	519000000	970000000	1321000000	1707000000	2225000000	3113000000	5285000000	5936000000	6515000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Denmark	DNK	797000000	5542000000	9178000000	10277000000	10070000000	10044000000	12408000000	14167000000	14819000000	15782000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Djibouti	DJI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Dominican Republic	DOM	25000000	38000000	28000000	37000000	29000000	28000000	29000000	27000000	30000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Ecuador	ECU	0	0	219000000	209000000	220000000	239000000	281000000	299000000	298000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	"Egypt, Arab Rep."	EGY	0	137000000	616000000	831000000	913000000	1133000000	1704000000	1747000000	1497000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	El Salvador	SLV	419000000	786000000	1283000000	1527000000	1693000000	1756000000	1808000000	1817000000	1910000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Equatorial Guinea	GNQ	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Eritrea	ERI	..	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Estonia	EST	0	13000000	116000000	124000000	169000000	509000000	1017000000	1149000000	1435000000	1188000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Ethiopia	ETH	0	5000000	0	0	14000000	24000000	18000000	8000000	45000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Faeroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Fiji	FJI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Finland	FIN	5156000000	8710000000	10958000000	10135000000	10653000000	8998000000	11256000000	11705000000	11679000000	12074000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	France	FRA	1914000000	3069000000	6023000000	8318000000	10114000000	12535000000	15714000000	19608000000	24636000000	26622000000	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	Gabon	GAB	3000000	7000000	8000000	8000000	8000000	9000000	9000000	9000000	9000000	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (kWh)"	"Gambia, The"	GMB	..	..	..	..	..	..	..	..	..	..	..	..
